"date","region","cases","cumulative_cases"
2020-10-03,"Regina",2,190
2020-10-03,"Saskatoon",3,402
2020-10-03,"South Central",2,204
2020-10-03,"South East",2,21
2020-10-03,"South West",1,225
2020-10-04,"Central East",1,97
2020-10-04,"Central West",0,176
2020-10-04,"Far North Central",0,0
2020-10-04,"Far North East",0,9
2020-10-04,"Far North West",0,350
2020-10-04,"North Central",0,80
2020-10-04,"North East",0,69
2020-10-04,"North West",0,132
2020-10-04,"Not Assigned",0,0
2020-10-04,"Regina",1,191
2020-10-04,"Saskatoon",1,403
2020-10-04,"South Central",0,204
2020-10-04,"South East",2,23
2020-10-04,"South West",0,225
2020-10-05,"Central East",5,102
2020-10-05,"Central West",0,176
2020-10-05,"Far North Central",0,0
2020-10-05,"Far North East",0,9
2020-10-05,"Far North West",0,350
2020-10-05,"North Central",0,80
2020-10-05,"North East",0,69
2020-10-05,"North West",0,132
2020-10-05,"Not Assigned",0,0
2020-10-05,"Regina",1,192
2020-10-05,"Saskatoon",1,404
2020-10-05,"South Central",1,205
2020-10-05,"South East",1,24
2020-10-05,"South West",0,225
2020-10-06,"Central East",3,105
2020-10-06,"Central West",0,176
2020-10-06,"Far North Central",0,0
2020-10-06,"Far North East",0,9
2020-10-06,"Far North West",1,351
2020-10-06,"North Central",1,81
2020-10-06,"North East",0,69
2020-10-06,"North West",0,132
2020-10-06,"Not Assigned",1,1
2020-10-06,"Regina",2,194
2020-10-06,"Saskatoon",6,410
2020-10-06,"South Central",0,205
2020-10-06,"South East",2,26
2020-10-06,"South West",0,225
2020-10-07,"Central East",1,107
2020-10-07,"Central West",1,177
2020-10-07,"Far North Central",0,0
2020-10-07,"Far North East",0,9
2020-10-07,"Far North West",0,351
2020-10-07,"North Central",0,81
2020-10-07,"North East",0,69
2020-10-07,"North West",0,132
2020-10-07,"Not Assigned",-1,0
2020-10-07,"Regina",3,197
2020-10-07,"Saskatoon",4,414
2020-10-07,"South Central",0,205
2020-10-07,"South East",1,27
2020-10-07,"South West",0,225
2020-10-08,"Central East",2,109
2020-10-08,"Central West",0,177
2020-10-08,"Far North Central",0,0
2020-10-08,"Far North East",2,11
2020-10-08,"Far North West",3,354
2020-10-08,"North Central",2,83
2020-10-08,"North East",0,69
2020-10-08,"North West",1,133
2020-10-08,"Not Assigned",0,0
2020-10-08,"Regina",1,198
2020-10-08,"Saskatoon",6,420
2020-10-08,"South Central",0,205
2020-10-08,"South East",1,28
2020-10-08,"South West",0,225
2020-10-09,"Central East",4,113
2020-10-09,"Central West",3,180
2020-10-09,"Far North Central",0,0
2020-10-09,"Far North East",2,13
2020-10-09,"Far North West",0,354
2020-10-09,"North Central",4,87
2020-10-09,"North East",0,69
2020-10-09,"North West",0,133
2020-10-09,"Not Assigned",0,0
2020-10-09,"Regina",2,200
2020-10-09,"Saskatoon",5,425
2020-10-09,"South Central",2,207
2020-10-09,"South East",0,28
2020-10-09,"South West",0,225
2020-10-10,"Central East",11,124
2020-10-10,"Central West",2,182
2020-10-10,"Far North Central",0,0
2020-10-10,"Far North East",4,17
2020-10-10,"Far North West",0,354
2020-10-10,"North Central",7,94
2020-10-10,"North East",1,70
2020-10-10,"North West",1,134
2020-10-10,"Not Assigned",0,0
2020-10-10,"Regina",3,203
2020-10-10,"Saskatoon",3,428
2020-10-10,"South Central",0,207
2020-10-10,"South East",2,30
2020-10-10,"South West",0,225
2020-10-11,"Central East",0,124
2020-10-11,"Central West",0,182
2020-10-11,"Far North Central",0,0
2020-10-11,"Far North East",2,19
2020-10-11,"Far North West",1,355
2020-10-11,"North Central",5,99
2020-10-11,"North East",0,70
2020-10-11,"North West",3,137
2020-10-11,"Not Assigned",0,0
2020-10-11,"Regina",11,214
2020-10-11,"Saskatoon",1,429
2020-10-11,"South Central",0,207
2020-10-11,"South East",1,31
2020-10-11,"South West",0,225
2020-10-12,"Central East",3,127
2020-10-12,"Central West",1,183
2020-10-12,"Far North Central",0,0
2020-10-12,"Far North East",0,19
2020-10-12,"Far North West",1,356
2020-10-12,"North Central",19,118
2020-10-12,"North East",1,71
2020-10-12,"North West",3,140
2020-10-12,"Not Assigned",0,0
2020-10-12,"Regina",5,219
2020-10-12,"Saskatoon",13,442
2020-10-12,"South Central",0,207
2020-10-12,"South East",1,32
2020-10-12,"South West",1,226
2020-10-13,"Central East",0,127
2020-10-13,"Central West",4,187
2020-10-13,"Far North Central",0,0
2020-10-13,"Far North East",0,19
2020-10-13,"Far North West",0,356
2020-10-13,"North Central",9,127
2020-10-13,"North East",0,71
2020-10-13,"North West",0,140
2020-10-13,"Not Assigned",2,2
2020-10-13,"Regina",11,230
2020-10-13,"Saskatoon",8,450
2020-10-13,"South Central",0,207
2020-10-13,"South East",0,32
2020-10-13,"South West",0,226
2020-10-14,"Central East",1,128
2020-10-14,"Central West",0,187
2020-10-14,"Far North Central",0,0
2020-10-14,"Far North East",4,23
2020-10-14,"Far North West",0,356
2020-10-14,"North Central",5,132
2020-10-14,"North East",7,78
2020-10-14,"North West",0,140
2020-10-14,"Not Assigned",-1,1
2020-10-14,"Regina",3,234
2020-10-14,"Saskatoon",4,454
2020-10-14,"South Central",0,207
2020-10-14,"South East",1,33
2020-10-14,"South West",0,226
2020-10-15,"Central East",8,136
2020-10-15,"Central West",0,187
2020-10-15,"Far North Central",0,0
2020-10-15,"Far North East",2,25
2020-10-15,"Far North West",3,359
2020-10-15,"North Central",2,134
2020-10-15,"North East",2,80
2020-10-15,"North West",0,140
2020-10-15,"Not Assigned",0,1
2020-10-15,"Regina",7,241
2020-10-15,"Saskatoon",8,462
2020-10-15,"South Central",1,208
2020-10-15,"South East",0,33
2020-10-15,"South West",0,226
2020-10-16,"Central East",2,137
2020-10-16,"Central West",1,188
2020-10-16,"Far North Central",0,0
2020-10-16,"Far North East",7,32
2020-10-16,"Far North West",6,365
2020-10-16,"North Central",8,142
2020-10-16,"North East",0,80
2020-10-16,"North West",1,141
2020-10-16,"Not Assigned",-1,0
2020-10-16,"Regina",7,248
2020-10-16,"Saskatoon",7,469
2020-10-16,"South Central",1,209
2020-10-16,"South East",0,33
2020-10-16,"South West",0,226
2020-10-17,"Central East",1,138
2020-10-17,"Central West",1,189
2020-10-17,"Far North Central",0,0
2020-10-17,"Far North East",6,38
2020-10-17,"Far North West",0,365
2020-10-17,"North Central",6,148
2020-10-17,"North East",3,83
2020-10-17,"North West",3,144
2020-10-17,"Not Assigned",1,1
2020-10-17,"Regina",4,252
2020-10-17,"Saskatoon",10,479
2020-10-17,"South Central",0,209
2020-10-17,"South East",1,34
2020-10-17,"South West",0,226
2020-10-18,"Central East",3,141
2020-10-18,"Central West",2,191
2020-10-18,"Far North Central",0,0
2020-10-18,"Far North East",0,38
2020-10-18,"Far North West",1,366
2020-10-18,"North Central",8,156
2020-10-18,"North East",0,83
2020-10-18,"North West",1,145
2020-10-18,"Not Assigned",1,2
2020-10-18,"Regina",6,258
2020-10-18,"Saskatoon",1,480
2020-10-18,"South Central",0,209
2020-10-18,"South East",1,35
2020-10-18,"South West",0,226
2020-10-19,"Central East",2,143
2020-10-19,"Central West",2,193
2020-10-19,"Far North Central",0,0
2020-10-19,"Far North East",3,41
2020-10-19,"Far North West",3,369
2020-10-19,"North Central",17,173
2020-10-19,"North East",1,84
2020-10-19,"North West",4,149
2020-10-19,"Not Assigned",0,2
2020-10-19,"Regina",8,266
2020-10-19,"Saskatoon",25,505
2020-10-19,"South Central",0,209
2020-10-19,"South East",0,35
2020-10-19,"South West",1,227
2020-10-20,"Central East",2,145
2020-10-20,"Central West",0,193
2020-10-20,"Far North Central",0,0
2020-10-20,"Far North East",1,43
2020-10-20,"Far North West",2,371
2020-10-20,"North Central",5,177
2020-10-20,"North East",7,91
2020-10-20,"North West",3,153
2020-10-20,"Not Assigned",-2,0
2020-10-20,"Regina",3,269
2020-10-20,"Saskatoon",20,525
2020-10-20,"South Central",1,210
2020-10-20,"South East",0,35
2020-10-20,"South West",0,227
2020-10-21,"Central East",7,152
2020-10-21,"Central West",2,195
2020-10-21,"Far North Central",0,0
2020-10-21,"Far North East",1,44
2020-10-21,"Far North West",0,371
2020-10-21,"North Central",17,194
2020-10-21,"North East",4,95
2020-10-21,"North West",1,154
2020-10-21,"Not Assigned",0,0
2020-10-21,"Regina",11,280
2020-10-21,"Saskatoon",14,539
2020-10-21,"South Central",0,210
2020-10-21,"South East",0,35
2020-10-21,"South West",0,227
2020-10-22,"Central East",1,153
2020-10-22,"Central West",1,196
2020-10-22,"Far North Central",0,0
2020-10-22,"Far North East",6,50
2020-10-22,"Far North West",2,374
2020-10-22,"North Central",13,207
2020-10-22,"North East",3,98
2020-10-22,"North West",4,159
2020-10-22,"Not Assigned",2,2
2020-10-22,"Regina",4,284
2020-10-22,"Saskatoon",21,559
2020-10-22,"South Central",1,211
2020-10-22,"South East",2,37
2020-10-22,"South West",1,228
2020-10-23,"Central East",3,156
2020-10-23,"Central West",0,196
2020-10-23,"Far North Central",0,0
2020-10-23,"Far North East",0,50
2020-10-23,"Far North West",1,375
2020-10-23,"North Central",5,212
2020-10-23,"North East",4,102
2020-10-23,"North West",3,162
2020-10-23,"Not Assigned",0,2
2020-10-23,"Regina",9,293
2020-10-23,"Saskatoon",4,563
2020-10-23,"South Central",0,211
2020-10-23,"South East",4,41
2020-10-23,"South West",0,228
2020-10-24,"Central East",3,159
2020-10-24,"Central West",0,196
2020-10-24,"Far North Central",0,0
2020-10-24,"Far North East",1,51
2020-10-24,"Far North West",3,378
2020-10-24,"North Central",11,223
2020-10-24,"North East",3,105
2020-10-24,"North West",2,164
2020-10-24,"Not Assigned",0,2
2020-10-24,"Regina",21,314
2020-10-24,"Saskatoon",33,596
2020-10-24,"South Central",0,211
2020-10-24,"South East",1,42
2020-10-24,"South West",0,228
2020-10-25,"Central East",2,161
2020-10-25,"Central West",0,196
2020-10-25,"Far North Central",0,0
2020-10-25,"Far North East",0,51
2020-10-25,"Far North West",1,379
2020-10-25,"North Central",5,228
2020-10-25,"North East",5,110
2020-10-25,"North West",1,165
2020-10-25,"Not Assigned",0,2
2020-10-25,"Regina",14,328
2020-10-25,"Saskatoon",27,623
2020-10-25,"South Central",0,211
2020-10-25,"South East",5,47
2020-10-25,"South West",0,228
2020-10-26,"Central East",9,170
2020-10-26,"Central West",0,196
2020-10-26,"Far North Central",0,0
2020-10-26,"Far North East",2,53
2020-10-26,"Far North West",2,381
2020-10-26,"North Central",15,243
2020-10-26,"North East",1,111
2020-10-26,"North West",2,167
2020-10-26,"Not Assigned",0,2
2020-10-26,"Regina",9,337
2020-10-26,"Saskatoon",13,636
2020-10-26,"South Central",0,211
2020-10-26,"South East",1,48
2020-10-26,"South West",0,228
2020-10-27,"Central East",3,173
2020-10-27,"Central West",0,196
2020-10-27,"Far North Central",0,0
2020-10-27,"Far North East",1,54
2020-10-27,"Far North West",1,382
2020-10-27,"North Central",6,249
2020-10-27,"North East",2,113
2020-10-27,"North West",8,175
2020-10-27,"Not Assigned",1,3
2020-10-27,"Regina",5,342
2020-10-27,"Saskatoon",29,665
2020-10-27,"South Central",0,211
2020-10-27,"South East",2,50
2020-10-27,"South West",0,228
2020-10-28,"Central East",0,173
2020-10-28,"Central West",0,196
2020-10-28,"Far North Central",0,0
2020-10-28,"Far North East",0,54
2020-10-28,"Far North West",0,382
2020-10-28,"North Central",7,257
2020-10-28,"North East",11,124
2020-10-28,"North West",7,182
2020-10-28,"Not Assigned",-1,2
2020-10-28,"Regina",15,357
2020-10-28,"Saskatoon",25,690
2020-10-28,"South Central",0,211
2020-10-28,"South East",2,52
2020-10-28,"South West",0,228
2020-10-29,"Central East",7,180
2020-10-29,"Central West",0,196
2020-10-29,"Far North Central",0,0
2020-10-29,"Far North East",0,54
2020-10-29,"Far North West",0,382
2020-10-29,"North Central",11,268
2020-10-29,"North East",3,127
2020-10-29,"North West",6,188
2020-10-29,"Not Assigned",0,2
2020-10-29,"Regina",13,370
2020-10-29,"Saskatoon",37,727
2020-10-29,"South Central",2,213
2020-10-29,"South East",2,54
2020-10-29,"South West",1,229
2020-10-30,"Central East",4,184
2020-10-30,"Central West",0,196
2020-10-30,"Far North Central",0,0
2020-10-30,"Far North East",0,54
2020-10-30,"Far North West",2,384
2020-10-30,"North Central",19,287
2020-10-30,"North East",4,131
2020-10-30,"North West",2,190
2020-10-30,"Not Assigned",0,2
2020-10-30,"Regina",7,377
2020-10-30,"Saskatoon",34,761
2020-10-30,"South Central",2,215
2020-10-30,"South East",2,56
2020-10-30,"South West",0,229
2020-10-31,"Central East",1,185
2020-10-31,"Central West",0,196
2020-10-31,"Far North Central",0,0
2020-10-31,"Far North East",0,54
2020-10-31,"Far North West",2,386
2020-10-31,"North Central",7,294
2020-10-31,"North East",6,137
2020-10-31,"North West",3,193
2020-10-31,"Not Assigned",0,2
2020-10-31,"Regina",18,395
2020-10-31,"Saskatoon",41,802
2020-10-31,"South Central",0,215
2020-10-31,"South East",0,56
2020-10-31,"South West",0,229
2020-11-01,"Central East",2,187
2020-11-01,"Central West",0,196
2020-11-01,"Far North Central",0,0
2020-11-01,"Far North East",0,54
2020-11-01,"Far North West",5,391
2020-11-01,"North Central",12,306
2020-11-01,"North East",1,138
2020-11-01,"North West",5,198
2020-11-01,"Not Assigned",1,3
2020-11-01,"Regina",19,414
2020-11-01,"Saskatoon",25,827
2020-11-01,"South Central",0,215
2020-11-01,"South East",3,59
2020-11-01,"South West",1,230
2020-11-02,"Central East",1,188
2020-11-02,"Central West",1,197
2020-11-02,"Far North Central",0,0
2020-11-02,"Far North East",0,54
2020-11-02,"Far North West",1,392
2020-11-02,"North Central",22,328
2020-11-02,"North East",1,139
2020-11-02,"North West",5,204
2020-11-02,"Not Assigned",10,13
2020-11-02,"Regina",14,428
2020-11-02,"Saskatoon",18,845
2020-11-02,"South Central",0,215
2020-11-02,"South East",0,59
2020-11-02,"South West",0,230
2020-11-03,"Central East",6,194
2020-11-03,"Central West",0,197
2020-11-03,"Far North Central",0,0
2020-11-03,"Far North East",1,55
2020-11-03,"Far North West",1,393
2020-11-03,"North Central",16,348
2020-11-03,"North East",3,143
2020-11-03,"North West",14,221
2020-11-03,"Not Assigned",-8,5
2020-11-03,"Regina",10,439
2020-11-03,"Saskatoon",29,874
2020-11-03,"South Central",0,215
2020-11-03,"South East",0,59
2020-11-03,"South West",0,230
2020-11-04,"Central East",6,200
2020-11-04,"Central West",0,197
2020-11-04,"Far North Central",0,0
2020-11-04,"Far North East",0,55
2020-11-04,"Far North West",1,394
2020-11-04,"North Central",1,350
2020-11-04,"North East",0,143
2020-11-04,"North West",1,222
2020-11-04,"Not Assigned",-2,3
2020-11-04,"Regina",14,453
2020-11-04,"Saskatoon",13,887
2020-11-04,"South Central",0,215
2020-11-04,"South East",0,59
2020-11-04,"South West",0,230
2020-11-05,"Central East",4,204
2020-11-05,"Central West",1,198
2020-11-05,"Far North Central",0,0
2020-11-05,"Far North East",1,56
2020-11-05,"Far North West",6,400
2020-11-05,"North Central",30,380
2020-11-05,"North East",0,143
2020-11-05,"North West",10,232
2020-11-05,"Not Assigned",4,7
2020-11-05,"Regina",13,466
2020-11-05,"Saskatoon",55,942
2020-11-05,"South Central",2,217
2020-11-05,"South East",1,60
2020-11-05,"South West",1,231
2020-11-06,"Central East",11,215
2020-11-06,"Central West",0,198
2020-11-06,"Far North Central",0,0
2020-11-06,"Far North East",1,57
2020-11-06,"Far North West",8,408
2020-11-06,"North Central",3,388
2020-11-06,"North East",0,143
2020-11-06,"North West",8,240
2020-11-06,"Not Assigned",-2,5
2020-11-06,"Regina",20,486
2020-11-06,"Saskatoon",25,967
2020-11-06,"South Central",2,219
2020-11-06,"South East",5,65
2020-11-06,"South West",1,232
2020-11-07,"Central East",2,217
2020-11-07,"Central West",0,198
2020-11-07,"Far North Central",1,1
2020-11-07,"Far North East",2,59
2020-11-07,"Far North West",4,412
2020-11-07,"North Central",10,398
2020-11-07,"North East",5,148
2020-11-07,"North West",9,249
2020-11-07,"Not Assigned",0,5
2020-11-07,"Regina",39,525
2020-11-07,"Saskatoon",38,1005
2020-11-07,"South Central",3,222
2020-11-07,"South East",1,66
2020-11-07,"South West",1,233
2020-11-08,"Central East",11,228
2020-11-08,"Central West",1,199
2020-11-08,"Far North Central",3,4
2020-11-08,"Far North East",2,61
2020-11-08,"Far North West",7,419
2020-11-08,"North Central",18,416
2020-11-08,"North East",16,164
2020-11-08,"North West",14,263
2020-11-08,"Not Assigned",3,8
2020-11-08,"Regina",23,548
2020-11-08,"Saskatoon",48,1053
2020-11-08,"South Central",3,225
2020-11-08,"South East",5,71
2020-11-08,"South West",5,238
2020-11-09,"Central East",8,236
2020-11-09,"Central West",2,201
2020-11-09,"Far North Central",1,5
2020-11-09,"Far North East",4,65
2020-11-09,"Far North West",15,434
2020-11-09,"North Central",15,431
2020-11-09,"North East",6,170
2020-11-09,"North West",19,283
2020-11-09,"Not Assigned",5,13
2020-11-09,"Regina",25,573
2020-11-09,"Saskatoon",76,1129
2020-11-09,"South Central",1,226
2020-11-09,"South East",7,78
2020-11-09,"South West",5,243
2020-11-10,"Central East",6,242
2020-11-10,"Central West",2,203
2020-11-10,"Far North Central",4,9
2020-11-10,"Far North East",6,71
2020-11-10,"Far North West",6,440
2020-11-10,"North Central",2,436
2020-11-10,"North East",2,172
2020-11-10,"North West",11,294
2020-11-10,"Not Assigned",-2,11
2020-11-10,"Regina",31,604
2020-11-10,"Saskatoon",50,1179
2020-11-10,"South Central",6,232
2020-11-10,"South East",0,78
2020-11-10,"South West",0,243
2020-11-11,"Central East",3,245
2020-11-11,"Central West",0,203
2020-11-11,"Far North Central",0,9
2020-11-11,"Far North East",8,79
2020-11-11,"Far North West",7,447
2020-11-11,"North Central",1,438
2020-11-11,"North East",0,172
2020-11-11,"North West",1,295
2020-11-11,"Not Assigned",1,12
2020-11-11,"Regina",37,641
2020-11-11,"Saskatoon",29,1208
2020-11-11,"South Central",11,243
2020-11-11,"South East",13,91
2020-11-11,"South West",0,243
2020-11-12,"Central East",7,252
2020-11-12,"Central West",0,203
2020-11-12,"Far North Central",8,17
2020-11-12,"Far North East",6,85
2020-11-12,"Far North West",5,452
2020-11-12,"North Central",8,446
2020-11-12,"North East",0,172
2020-11-12,"North West",7,302
2020-11-12,"Not Assigned",4,16
2020-11-12,"Regina",25,667
2020-11-12,"Saskatoon",24,1232
2020-11-12,"South Central",5,248
2020-11-12,"South East",7,98
2020-11-12,"South West",4,247
2020-11-13,"Central East",4,256
2020-11-13,"Central West",0,203
2020-11-13,"Far North Central",6,23
2020-11-13,"Far North East",3,88
2020-11-13,"Far North West",1,453
2020-11-13,"North Central",10,456
2020-11-13,"North East",11,183
2020-11-13,"North West",7,309
2020-11-13,"Not Assigned",-5,11
2020-11-13,"Regina",16,683
2020-11-13,"Saskatoon",5,1237
2020-11-13,"South Central",8,256
2020-11-13,"South East",4,102
2020-11-13,"South West",6,253
2020-11-14,"Central East",7,263
2020-11-14,"Central West",7,210
2020-11-14,"Far North Central",8,31
2020-11-14,"Far North East",16,104
2020-11-14,"Far North West",26,479
2020-11-14,"North Central",30,486
2020-11-14,"North East",30,213
2020-11-14,"North West",23,332
2020-11-14,"Not Assigned",9,20
2020-11-14,"Regina",20,703
2020-11-14,"Saskatoon",123,1360
2020-11-14,"South Central",3,259
2020-11-14,"South East",3,105
2020-11-14,"South West",2,255
2020-11-15,"Central East",1,264
2020-11-15,"Central West",2,212
2020-11-15,"Far North Central",0,31
2020-11-15,"Far North East",7,111
2020-11-15,"Far North West",9,488
2020-11-15,"North Central",9,498
2020-11-15,"North East",6,219
2020-11-15,"North West",16,351
2020-11-15,"Not Assigned",4,24
2020-11-15,"Regina",28,731
2020-11-15,"Saskatoon",64,1424
2020-11-15,"South Central",10,269
2020-11-15,"South East",18,123
2020-11-15,"South West",1,256
2020-11-16,"Central East",5,269
2020-11-16,"Central West",0,212
2020-11-16,"Far North Central",5,36
2020-11-16,"Far North East",16,127
2020-11-16,"Far North West",11,499
2020-11-16,"North Central",18,519
2020-11-16,"North East",11,231
2020-11-16,"North West",13,364
2020-11-16,"Not Assigned",1,25
2020-11-16,"Regina",32,763
2020-11-16,"Saskatoon",41,1465
2020-11-16,"South Central",2,271
2020-11-16,"South East",5,128
2020-11-16,"South West",17,273
2020-11-17,"Central East",3,272
2020-11-17,"Central West",11,223
2020-11-17,"Far North Central",5,41
2020-11-17,"Far North East",6,133
2020-11-17,"Far North West",5,504
2020-11-17,"North Central",12,534
2020-11-17,"North East",2,233
2020-11-17,"North West",16,380
2020-11-17,"Not Assigned",9,34
2020-11-17,"Regina",27,790
2020-11-17,"Saskatoon",97,1562
2020-11-17,"South Central",23,295
2020-11-17,"South East",16,144
2020-11-17,"South West",4,277
2020-11-18,"Central East",0,272
2020-11-18,"Central West",1,224
2020-11-18,"Far North Central",8,49
2020-11-18,"Far North East",6,139
2020-11-18,"Far North West",1,505
2020-11-18,"North Central",10,544
2020-11-18,"North East",4,237
2020-11-18,"North West",6,386
2020-11-18,"Not Assigned",7,41
2020-11-18,"Regina",18,808
2020-11-18,"Saskatoon",56,1618
2020-11-18,"South Central",4,299
2020-11-18,"South East",8,152
2020-11-18,"South West",2,279
2020-11-19,"Central East",5,277
2020-11-19,"Central West",1,226
2020-11-19,"Far North Central",0,50
2020-11-19,"Far North East",3,142
2020-11-19,"Far North West",2,509
2020-11-19,"North Central",12,564
2020-11-19,"North East",5,242
2020-11-19,"North West",12,402
2020-11-19,"Not Assigned",-15,26
2020-11-19,"Regina",25,836
2020-11-19,"Saskatoon",10,1628
2020-11-19,"South Central",14,313
2020-11-19,"South East",5,157
2020-11-19,"South West",0,279
2020-11-20,"Central East",4,281
2020-11-20,"Central West",2,228
2020-11-20,"Far North Central",16,66
2020-11-20,"Far North East",4,146
2020-11-20,"Far North West",3,512
2020-11-20,"North Central",14,580
2020-11-20,"North East",1,243
2020-11-20,"North West",11,413
2020-11-20,"Not Assigned",2,28
2020-11-20,"Regina",14,850
2020-11-20,"Saskatoon",42,1670
2020-11-20,"South Central",4,317
2020-11-20,"South East",20,177
2020-11-20,"South West",14,293
2020-11-21,"Central East",13,294
2020-11-21,"Central West",8,236
2020-11-21,"Far North Central",0,66
2020-11-21,"Far North East",13,159
2020-11-21,"Far North West",9,522
2020-11-21,"North Central",43,623
2020-11-21,"North East",11,254
2020-11-21,"North West",56,469
2020-11-21,"Not Assigned",1,29
2020-11-21,"Regina",56,906
2020-11-21,"Saskatoon",170,1841
2020-11-21,"South Central",18,335
2020-11-21,"South East",19,196
2020-11-21,"South West",14,307
2020-11-22,"Central East",2,296
2020-11-22,"Central West",9,245
2020-11-22,"Far North Central",1,67
2020-11-22,"Far North East",2,161
2020-11-22,"Far North West",8,531
2020-11-22,"North Central",24,648
2020-11-22,"North East",9,263
2020-11-22,"North West",17,486
2020-11-22,"Not Assigned",-1,28
2020-11-22,"Regina",52,959
2020-11-22,"Saskatoon",82,1923
2020-11-22,"South Central",9,344
2020-11-22,"South East",6,202
2020-11-22,"South West",13,320
2020-11-23,"Central East",7,303
2020-11-23,"Central West",4,249
2020-11-23,"Far North Central",0,67
2020-11-23,"Far North East",3,164
2020-11-23,"Far North West",11,542
2020-11-23,"North Central",24,672
2020-11-23,"North East",4,267
2020-11-23,"North West",10,496
2020-11-23,"Not Assigned",3,31
2020-11-23,"Regina",66,1025
2020-11-23,"Saskatoon",54,1977
2020-11-23,"South Central",16,360
2020-11-23,"South East",16,218
2020-11-23,"South West",17,337
2020-11-24,"Central East",2,305
2020-11-24,"Central West",9,258
2020-11-24,"Far North Central",5,72
2020-11-24,"Far North East",13,178
2020-11-24,"Far North West",5,547
2020-11-24,"North Central",5,680
2020-11-24,"North East",4,271
2020-11-24,"North West",14,511
2020-11-24,"Not Assigned",-1,30
2020-11-24,"Regina",70,1095
2020-11-24,"Saskatoon",28,2005
2020-11-24,"South Central",9,369
2020-11-24,"South East",4,222
2020-11-24,"South West",3,340
2020-11-25,"Central East",3,308
2020-11-25,"Central West",0,258
2020-11-25,"Far North Central",3,75
2020-11-25,"Far North East",8,186
2020-11-25,"Far North West",7,554
2020-11-25,"North Central",10,690
2020-11-25,"North East",5,276
2020-11-25,"North West",1,512
2020-11-25,"Not Assigned",1,31
2020-11-25,"Regina",69,1164
2020-11-25,"Saskatoon",37,2042
2020-11-25,"South Central",1,371
2020-11-25,"South East",9,231
2020-11-25,"South West",9,349
2020-11-26,"Central East",6,314
2020-11-26,"Central West",4,262
2020-11-26,"Far North Central",4,79
2020-11-26,"Far North East",16,202
2020-11-26,"Far North West",11,567
2020-11-26,"North Central",34,729
2020-11-26,"North East",3,279
2020-11-26,"North West",17,542
2020-11-26,"Not Assigned",-3,28
2020-11-26,"Regina",44,1212
2020-11-26,"Saskatoon",125,2170
2020-11-26,"South Central",12,383
2020-11-26,"South East",8,239
2020-11-26,"South West",7,356
2020-11-27,"Central East",11,325
2020-11-27,"Central West",6,268
2020-11-27,"Far North Central",0,79
2020-11-27,"Far North East",4,206
2020-11-27,"Far North West",8,575
2020-11-27,"North Central",21,754
2020-11-27,"North East",1,280
2020-11-27,"North West",23,565
2020-11-27,"Not Assigned",1,29
2020-11-27,"Regina",61,1273
2020-11-27,"Saskatoon",158,2328
2020-11-27,"South Central",1,384
2020-11-27,"South East",14,253
2020-11-27,"South West",16,372
2020-11-28,"Central East",5,330
2020-11-28,"Central West",1,269
2020-11-28,"Far North Central",0,79
2020-11-28,"Far North East",4,210
2020-11-28,"Far North West",6,581
2020-11-28,"North Central",17,775
2020-11-28,"North East",5,285
2020-11-28,"North West",5,571
2020-11-28,"Not Assigned",-3,26
2020-11-28,"Regina",73,1346
2020-11-28,"Saskatoon",56,2384
2020-11-28,"South Central",5,389
2020-11-28,"South East",2,255
2020-11-28,"South West",16,388
2020-11-29,"Central East",15,345
2020-11-29,"Central West",2,271
2020-11-29,"Far North Central",1,80
2020-11-29,"Far North East",8,218
2020-11-29,"Far North West",10,591
2020-11-29,"North Central",10,785
2020-11-29,"North East",12,297
2020-11-29,"North West",28,599
2020-11-29,"Not Assigned",4,30
2020-11-29,"Regina",120,1466
2020-11-29,"Saskatoon",94,2478
2020-11-29,"South Central",10,399
2020-11-29,"South East",18,273
2020-11-29,"South West",19,407
2020-11-30,"Central East",10,355
2020-11-30,"Central West",1,272
2020-11-30,"Far North Central",0,80
2020-11-30,"Far North East",14,233
2020-11-30,"Far North West",9,600
2020-11-30,"North Central",27,813
2020-11-30,"North East",9,306
2020-11-30,"North West",23,623
2020-11-30,"Not Assigned",-2,28
2020-11-30,"Regina",62,1529
2020-11-30,"Saskatoon",125,2603
2020-11-30,"South Central",8,407
2020-11-30,"South East",13,286
2020-11-30,"South West",22,429
2020-12-01,"Central East",2,358
2020-12-01,"Central West",3,275
2020-12-01,"Far North Central",0,80
2020-12-01,"Far North East",15,248
2020-12-01,"Far North West",12,612
2020-12-01,"North Central",8,821
2020-12-01,"North East",1,307
2020-12-01,"North West",10,635
2020-12-01,"Not Assigned",3,31
2020-12-01,"Regina",67,1596
2020-12-01,"Saskatoon",41,2644
2020-12-01,"South Central",4,411
2020-12-01,"South East",7,293
2020-12-01,"South West",5,434
2020-12-02,"Central East",4,362
2020-12-02,"Central West",0,275
2020-12-02,"Far North Central",3,83
2020-12-02,"Far North East",16,265
2020-12-02,"Far North West",6,618
2020-12-02,"North Central",25,847
2020-12-02,"North East",3,310
2020-12-02,"North West",17,652
2020-12-02,"Not Assigned",2,33
2020-12-02,"Regina",36,1634
2020-12-02,"Saskatoon",109,2752
2020-12-02,"South Central",1,412
2020-12-02,"South East",3,297
2020-12-02,"South West",8,442
2020-12-03,"Central East",3,365
2020-12-03,"Central West",3,278
2020-12-03,"Far North Central",0,83
