"date","region","cumulative_deaths","deaths"
2020-11-30,"Central East",1,0
2020-11-30,"Central West",1,0
2020-11-30,"Far North Central",0,0
2020-11-30,"Far North East",1,0
2020-11-30,"Far North West",9,0
2020-11-30,"North Central",7,0
2020-11-30,"North East",2,0
2020-11-30,"North West",8,0
2020-11-30,"Regina",3,0
2020-11-30,"Saskatoon",6,0
2020-11-30,"South Central",6,1
2020-11-30,"South East",2,1
2020-11-30,"South West",1,0
2020-12-01,"Central East",1,0
2020-12-01,"Central West",1,0
2020-12-01,"Far North Central",0,0
2020-12-01,"Far North East",1,0
2020-12-01,"Far North West",9,0
2020-12-01,"North Central",7,0
2020-12-01,"North East",2,0
2020-12-01,"North West",8,0
2020-12-01,"Regina",3,0
2020-12-01,"Saskatoon",9,3
2020-12-01,"South Central",6,0
2020-12-01,"South East",3,1
2020-12-01,"South West",1,0
2020-12-02,"Central East",1,0
2020-12-02,"Central West",1,0
2020-12-02,"Far North Central",0,0
2020-12-02,"Far North East",1,0
2020-12-02,"Far North West",9,0
2020-12-02,"North Central",7,0
2020-12-02,"North East",3,1
2020-12-02,"North West",8,0
2020-12-02,"Regina",4,1
2020-12-02,"Saskatoon",9,0
2020-12-02,"South Central",6,0
2020-12-02,"South East",3,0
2020-12-02,"South West",1,0
2020-12-03,"Central East",1,0
2020-12-03,"Central West",1,0
2020-12-03,"Far North Central",0,0
2020-12-03,"Far North East",1,0
2020-12-03,"Far North West",9,0
2020-12-03,"North Central",7,0
2020-12-03,"North East",3,0
2020-12-03,"North West",8,0
2020-12-03,"Regina",4,0
2020-12-03,"Saskatoon",9,0
2020-12-03,"South Central",7,1
2020-12-03,"South East",3,0
2020-12-03,"South West",1,0
2020-12-04,"Central East",1,0
2020-12-04,"Central West",1,0
2020-12-04,"Far North Central",0,0
2020-12-04,"Far North East",1,0
2020-12-04,"Far North West",9,0
2020-12-04,"North Central",7,0
2020-12-04,"North East",3,0
2020-12-04,"North West",8,0
2020-12-04,"Regina",4,0
2020-12-04,"Saskatoon",9,0
2020-12-04,"South Central",7,0
2020-12-04,"South East",4,1
2020-12-04,"South West",1,0
2020-12-05,"Central East",1,0
2020-12-05,"Central West",1,0
2020-12-05,"Far North Central",0,0
2020-12-05,"Far North East",1,0
2020-12-05,"Far North West",9,0
2020-12-05,"North Central",7,0
2020-12-05,"North East",3,0
2020-12-05,"North West",8,0
2020-12-05,"Regina",4,0
2020-12-05,"Saskatoon",9,0
2020-12-05,"South Central",7,0
2020-12-05,"South East",4,0
2020-12-05,"South West",1,0
2020-12-06,"Central East",1,0
2020-12-06,"Central West",1,0
2020-12-06,"Far North Central",0,0
2020-12-06,"Far North East",1,0
2020-12-06,"Far North West",10,1
2020-12-06,"North Central",7,0
2020-12-06,"North East",3,0
2020-12-06,"North West",8,0
2020-12-06,"Regina",5,1
2020-12-06,"Saskatoon",9,0
2020-12-06,"South Central",7,0
2020-12-06,"South East",6,2
2020-12-06,"South West",1,0
2020-12-07,"Central East",1,0
2020-12-07,"Central West",1,0
2020-12-07,"Far North Central",0,0
2020-12-07,"Far North East",1,0
2020-12-07,"Far North West",10,0
2020-12-07,"North Central",7,0
2020-12-07,"North East",3,0
2020-12-07,"North West",8,0
2020-12-07,"Regina",6,1
2020-12-07,"Saskatoon",9,0
2020-12-07,"South Central",7,0
2020-12-07,"South East",6,0
2020-12-07,"South West",1,0
2020-12-08,"Central East",1,0
2020-12-08,"Central West",1,0
2020-12-08,"Far North Central",0,0
2020-12-08,"Far North East",1,0
2020-12-08,"Far North West",10,0
2020-12-08,"North Central",8,1
2020-12-08,"North East",3,0
2020-12-08,"North West",9,1
2020-12-08,"Regina",9,3
2020-12-08,"Saskatoon",9,0
2020-12-08,"South Central",7,0
2020-12-08,"South East",7,1
2020-12-08,"South West",1,0
2020-12-09,"Central East",1,0
2020-12-09,"Central West",1,0
2020-12-09,"Far North Central",0,0
2020-12-09,"Far North East",1,0
2020-12-09,"Far North West",10,0
2020-12-09,"North Central",8,0
2020-12-09,"North East",3,0
2020-12-09,"North West",9,0
2020-12-09,"Regina",14,5
2020-12-09,"Saskatoon",9,0
2020-12-09,"South Central",7,0
2020-12-09,"South East",7,0
2020-12-09,"South West",1,0
2020-12-10,"Central East",1,0
2020-12-10,"Central West",1,0
2020-12-10,"Far North Central",0,0
2020-12-10,"Far North East",1,0
2020-12-10,"Far North West",10,0
2020-12-10,"North Central",9,1
2020-12-10,"North East",4,1
2020-12-10,"North West",9,0
2020-12-10,"Regina",15,1
2020-12-10,"Saskatoon",9,0
2020-12-10,"South Central",8,1
2020-12-10,"South East",7,0
2020-12-10,"South West",1,0
2020-12-11,"Central East",1,0
2020-12-11,"Central West",1,0
2020-12-11,"Far North Central",0,0
2020-12-11,"Far North East",1,0
2020-12-11,"Far North West",10,0
2020-12-11,"North Central",9,0
2020-12-11,"North East",4,0
2020-12-11,"North West",9,0
2020-12-11,"Regina",15,0
2020-12-11,"Saskatoon",9,0
2020-12-11,"South Central",8,0
2020-12-11,"South East",7,0
2020-12-11,"South West",1,0
2020-12-12,"Central East",1,0
2020-12-12,"Central West",1,0
2020-12-12,"Far North Central",0,0
2020-12-12,"Far North East",1,0
2020-12-12,"Far North West",10,0
2020-12-12,"North Central",9,0
2020-12-12,"North East",5,1
2020-12-12,"North West",9,0
2020-12-12,"Regina",19,4
2020-12-12,"Saskatoon",13,4
2020-12-12,"South Central",8,0
2020-12-12,"South East",9,2
2020-12-12,"South West",1,0
2020-12-13,"Central East",1,0
2020-12-13,"Central West",1,0
2020-12-13,"Far North Central",0,0
2020-12-13,"Far North East",1,0
2020-12-13,"Far North West",10,0
2020-12-13,"North Central",9,0
2020-12-13,"North East",5,0
2020-12-13,"North West",9,0
2020-12-13,"Regina",20,1
2020-12-13,"Saskatoon",15,2
2020-12-13,"South Central",8,0
2020-12-13,"South East",9,0
2020-12-13,"South West",1,0
2020-12-14,"Central East",1,0
2020-12-14,"Central West",1,0
2020-12-14,"Far North Central",0,0
2020-12-14,"Far North East",1,0
2020-12-14,"Far North West",10,0
2020-12-14,"North Central",9,0
2020-12-14,"North East",5,0
2020-12-14,"North West",10,1
2020-12-14,"Regina",20,0
2020-12-14,"Saskatoon",16,1
2020-12-14,"South Central",8,0
2020-12-14,"South East",9,0
2020-12-14,"South West",1,0
2020-12-15,"Central East",1,0
2020-12-15,"Central West",2,1
2020-12-15,"Far North Central",0,0
2020-12-15,"Far North East",1,0
2020-12-15,"Far North West",10,0
2020-12-15,"North Central",9,0
2020-12-15,"North East",5,0
2020-12-15,"North West",11,1
2020-12-15,"Regina",21,1
2020-12-15,"Saskatoon",20,4
2020-12-15,"South Central",8,0
2020-12-15,"South East",9,0
2020-12-15,"South West",1,0
2020-12-16,"Central East",1,0
2020-12-16,"Central West",2,0
2020-12-16,"Far North Central",0,0
2020-12-16,"Far North East",1,0
2020-12-16,"Far North West",10,0
2020-12-16,"North Central",9,0
2020-12-16,"North East",5,0
2020-12-16,"North West",11,0
2020-12-16,"Regina",21,0
2020-12-16,"Saskatoon",20,0
2020-12-16,"South Central",8,0
2020-12-16,"South East",9,0
2020-12-16,"South West",1,0
2020-12-17,"Central East",1,0
2020-12-17,"Central West",2,0
2020-12-17,"Far North Central",0,0
2020-12-17,"Far North East",1,0
2020-12-17,"Far North West",10,0
2020-12-17,"North Central",10,1
2020-12-17,"North East",5,0
2020-12-17,"North West",11,0
2020-12-17,"Regina",24,3
2020-12-17,"Saskatoon",21,1
2020-12-17,"South Central",8,0
2020-12-17,"South East",10,1
2020-12-17,"South West",2,1
2020-12-18,"Central East",1,0
2020-12-18,"Central West",2,0
2020-12-18,"Far North Central",0,0
2020-12-18,"Far North East",1,0
2020-12-18,"Far North West",10,0
2020-12-18,"North Central",10,0
2020-12-18,"North East",5,0
2020-12-18,"North West",11,0
2020-12-18,"Regina",26,2
2020-12-18,"Saskatoon",21,0
2020-12-18,"South Central",8,0
2020-12-18,"South East",10,0
2020-12-18,"South West",2,0
2020-12-19,"Central East",1,0
2020-12-19,"Central West",2,0
2020-12-19,"Far North Central",0,0
2020-12-19,"Far North East",1,0
2020-12-19,"Far North West",10,0
2020-12-19,"North Central",12,2
2020-12-19,"North East",5,0
2020-12-19,"North West",11,0
2020-12-19,"Regina",29,3
2020-12-19,"Saskatoon",23,2
2020-12-19,"South Central",9,1
2020-12-19,"South East",10,0
2020-12-19,"South West",2,0
2020-12-20,"Central East",1,0
2020-12-20,"Central West",2,0
2020-12-20,"Far North Central",0,0
2020-12-20,"Far North East",1,0
2020-12-20,"Far North West",10,0
2020-12-20,"North Central",12,0
2020-12-20,"North East",5,0
2020-12-20,"North West",11,0
2020-12-20,"Regina",32,3
2020-12-20,"Saskatoon",23,0
2020-12-20,"South Central",9,0
2020-12-20,"South East",10,0
2020-12-20,"South West",2,0
2020-12-21,"Central East",1,0
2020-12-21,"Central West",2,0
2020-12-21,"Far North Central",0,0
2020-12-21,"Far North East",1,0
2020-12-21,"Far North West",10,0
2020-12-21,"North Central",12,0
2020-12-21,"North East",5,0
2020-12-21,"North West",11,0
2020-12-21,"Regina",36,4
2020-12-21,"Saskatoon",23,0
2020-12-21,"South Central",9,0
2020-12-21,"South East",10,0
2020-12-21,"South West",2,0
2020-12-22,"Central East",1,0
2020-12-22,"Central West",2,0
2020-12-22,"Far North Central",0,0
2020-12-22,"Far North East",1,0
2020-12-22,"Far North West",10,0
2020-12-22,"North Central",12,0
2020-12-22,"North East",5,0
2020-12-22,"North West",12,1
2020-12-22,"Regina",38,2
2020-12-22,"Saskatoon",23,0
2020-12-22,"South Central",9,0
2020-12-22,"South East",10,0
2020-12-22,"South West",2,0
2020-12-23,"Central East",2,1
2020-12-23,"Central West",2,0
2020-12-23,"Far North Central",0,0
2020-12-23,"Far North East",1,0
2020-12-23,"Far North West",10,0
2020-12-23,"North Central",12,0
2020-12-23,"North East",5,0
2020-12-23,"North West",13,1
2020-12-23,"Regina",41,3
2020-12-23,"Saskatoon",23,0
2020-12-23,"South Central",9,0
2020-12-23,"South East",10,0
2020-12-23,"South West",2,0
2020-12-24,"Central East",2,0
2020-12-24,"Central West",2,0
2020-12-24,"Far North Central",0,0
2020-12-24,"Far North East",1,0
2020-12-24,"Far North West",10,0
2020-12-24,"North Central",12,0
2020-12-24,"North East",5,0
2020-12-24,"North West",15,2
2020-12-24,"Regina",43,2
2020-12-24,"Saskatoon",23,0
2020-12-24,"South Central",9,0
2020-12-24,"South East",10,0
2020-12-24,"South West",2,0
2020-12-25,"Central East",2,0
2020-12-25,"Central West",2,0
2020-12-25,"Far North Central",0,0
2020-12-25,"Far North East",1,0
2020-12-25,"Far North West",10,0
2020-12-25,"North Central",12,0
2020-12-25,"North East",5,0
2020-12-25,"North West",15,0
2020-12-25,"Regina",43,0
2020-12-25,"Saskatoon",23,0
2020-12-25,"South Central",9,0
2020-12-25,"South East",10,0
2020-12-25,"South West",2,0
2020-12-26,"Central East",2,0
2020-12-26,"Central West",2,0
2020-12-26,"Far North Central",0,0
2020-12-26,"Far North East",1,0
2020-12-26,"Far North West",10,0
2020-12-26,"North Central",12,0
2020-12-26,"North East",5,0
2020-12-26,"North West",15,0
2020-12-26,"Regina",43,0
2020-12-26,"Saskatoon",23,0
2020-12-26,"South Central",9,0
2020-12-26,"South East",10,0
2020-12-26,"South West",2,0
2020-12-27,"Central East",2,0
2020-12-27,"Central West",2,0
2020-12-27,"Far North Central",0,0
2020-12-27,"Far North East",1,0
2020-12-27,"Far North West",10,0
2020-12-27,"North Central",14,2
2020-12-27,"North East",5,0
2020-12-27,"North West",18,3
2020-12-27,"Regina",44,1
2020-12-27,"Saskatoon",23,0
2020-12-27,"South Central",9,0
2020-12-27,"South East",10,0
2020-12-27,"South West",2,0
2020-12-28,"Central East",2,0
2020-12-28,"Central West",2,0
2020-12-28,"Far North Central",0,0
2020-12-28,"Far North East",1,0
2020-12-28,"Far North West",10,0
2020-12-28,"North Central",14,0
2020-12-28,"North East",5,0
2020-12-28,"North West",18,0
2020-12-28,"Regina",43,-1
2020-12-28,"Saskatoon",23,0
2020-12-28,"South Central",9,0
2020-12-28,"South East",10,0
2020-12-28,"South West",2,0
2020-12-29,"Central East",3,1
2020-12-29,"Central West",2,0
2020-12-29,"Far North Central",0,0
2020-12-29,"Far North East",1,0
2020-12-29,"Far North West",11,1
2020-12-29,"North Central",16,2
2020-12-29,"North East",5,0
2020-12-29,"North West",19,1
2020-12-29,"Regina",46,3
2020-12-29,"Saskatoon",25,2
2020-12-29,"South Central",9,0
2020-12-29,"South East",10,0
2020-12-29,"South West",2,0
2020-12-30,"Central East",3,0
2020-12-30,"Central West",2,0
2020-12-30,"Far North Central",0,0
2020-12-30,"Far North East",1,0
2020-12-30,"Far North West",11,0
2020-12-30,"North Central",16,0
2020-12-30,"North East",5,0
2020-12-30,"North West",19,0
2020-12-30,"Regina",46,0
2020-12-30,"Saskatoon",28,3
2020-12-30,"South Central",9,0
2020-12-30,"South East",10,0
2020-12-30,"South West",2,0
2020-12-31,"Central East",3,0
2020-12-31,"Central West",2,0
2020-12-31,"Far North Central",0,0
2020-12-31,"Far North East",1,0
2020-12-31,"Far North West",11,0
2020-12-31,"North Central",16,0
2020-12-31,"North East",5,0
2020-12-31,"North West",19,0
2020-12-31,"Regina",46,0
2020-12-31,"Saskatoon",29,1
2020-12-31,"South Central",9,0
2020-12-31,"South East",10,0
2020-12-31,"South West",2,0
2021-01-01,"Central East",3,0
2021-01-01,"Central West",2,0
2021-01-01,"Far North Central",0,0
2021-01-01,"Far North East",1,0
2021-01-01,"Far North West",11,0
2021-01-01,"North Central",16,0
2021-01-01,"North East",5,0
2021-01-01,"North West",19,0
2021-01-01,"Regina",46,0
2021-01-01,"Saskatoon",29,0
2021-01-01,"South Central",9,0
2021-01-01,"South East",10,0
2021-01-01,"South West",2,0
2021-01-02,"Central East",3,0
2021-01-02,"Central West",2,0
2021-01-02,"Far North Central",0,0
2021-01-02,"Far North East",1,0
2021-01-02,"Far North West",11,0
2021-01-02,"North Central",17,1
2021-01-02,"North East",5,0
2021-01-02,"North West",19,0
2021-01-02,"Regina",47,1
2021-01-02,"Saskatoon",30,1
2021-01-02,"South Central",9,0
2021-01-02,"South East",10,0
2021-01-02,"South West",2,0
2021-01-03,"Central East",3,0
2021-01-03,"Central West",2,0
2021-01-03,"Far North Central",0,0
2021-01-03,"Far North East",1,0
2021-01-03,"Far North West",11,0
2021-01-03,"North Central",17,0
2021-01-03,"North East",5,0
2021-01-03,"North West",19,0
2021-01-03,"Regina",47,0
2021-01-03,"Saskatoon",30,0
2021-01-03,"South Central",9,0
2021-01-03,"South East",10,0
2021-01-03,"South West",2,0
2021-01-04,"Central East",3,0
2021-01-04,"Central West",2,0
2021-01-04,"Far North Central",0,0
2021-01-04,"Far North East",2,1
2021-01-04,"Far North West",11,0
2021-01-04,"North Central",17,0
2021-01-04,"North East",6,1
2021-01-04,"North West",19,0
2021-01-04,"Regina",47,0
2021-01-04,"Saskatoon",30,0
2021-01-04,"South Central",9,0
2021-01-04,"South East",10,0
2021-01-04,"South West",2,0
2021-01-05,"Central East",3,0
2021-01-05,"Central West",2,0
2021-01-05,"Far North Central",0,0
2021-01-05,"Far North East",2,0
2021-01-05,"Far North West",11,0
2021-01-05,"North Central",18,1
2021-01-05,"North East",6,0
2021-01-05,"North West",20,1
2021-01-05,"Regina",49,2
2021-01-05,"Saskatoon",30,0
2021-01-05,"South Central",9,0
2021-01-05,"South East",11,1
2021-01-05,"South West",2,0
2021-01-06,"Central East",3,0
2021-01-06,"Central West",3,1
2021-01-06,"Far North Central",0,0
2021-01-06,"Far North East",2,0
2021-01-06,"Far North West",11,0
2021-01-06,"North Central",19,1
2021-01-06,"North East",6,0
2021-01-06,"North West",20,0
2021-01-06,"Regina",52,3
2021-01-06,"Saskatoon",32,2
2021-01-06,"South Central",9,0
2021-01-06,"South East",13,2
2021-01-06,"South West",2,0
2021-01-07,"Central East",3,0
2021-01-07,"Central West",3,0
2021-01-07,"Far North Central",0,0
2021-01-07,"Far North East",2,0
2021-01-07,"Far North West",11,0
2021-01-07,"North Central",20,1
2021-01-07,"North East",6,0
2021-01-07,"North West",20,0
2021-01-07,"Regina",54,2
2021-01-07,"Saskatoon",32,0
2021-01-07,"South Central",9,0
2021-01-07,"South East",13,0
2021-01-07,"South West",2,0
2021-01-08,"Central East",3,0
2021-01-08,"Central West",3,0
2021-01-08,"Far North Central",0,0
2021-01-08,"Far North East",2,0
2021-01-08,"Far North West",11,0
2021-01-08,"North Central",21,1
2021-01-08,"North East",6,0
2021-01-08,"North West",20,0
2021-01-08,"Regina",58,4
2021-01-08,"Saskatoon",32,0
2021-01-08,"South Central",9,0
2021-01-08,"South East",15,2
2021-01-08,"South West",2,0
2021-01-09,"Central East",3,0
2021-01-09,"Central West",3,0
2021-01-09,"Far North Central",0,0
2021-01-09,"Far North East",2,0
2021-01-09,"Far North West",11,0
2021-01-09,"North Central",25,4
2021-01-09,"North East",6,0
2021-01-09,"North West",20,0
2021-01-09,"Regina",60,2
2021-01-09,"Saskatoon",32,0
2021-01-09,"South Central",9,0
2021-01-09,"South East",16,1
2021-01-09,"South West",2,0
2021-01-10,"Central East",3,0
2021-01-10,"Central West",3,0
2021-01-10,"Far North Central",0,0
2021-01-10,"Far North East",2,0
2021-01-10,"Far North West",11,0
2021-01-10,"North Central",25,0
2021-01-10,"North East",6,0
2021-01-10,"North West",20,0
2021-01-10,"Regina",60,0
2021-01-10,"Saskatoon",32,0
2021-01-10,"South Central",9,0
2021-01-10,"South East",16,0
2021-01-10,"South West",2,0
2021-01-11,"Central East",4,1
2021-01-11,"Central West",3,0
2021-01-11,"Far North Central",0,0
2021-01-11,"Far North East",2,0
2021-01-11,"Far North West",12,1
2021-01-11,"North Central",26,1
2021-01-11,"North East",6,0
2021-01-11,"North West",21,1
2021-01-11,"Regina",62,2
2021-01-11,"Saskatoon",32,0
2021-01-11,"South Central",10,1
2021-01-11,"South East",17,1
2021-01-11,"South West",2,0
2021-01-12,"Central East",4,0
2021-01-12,"Central West",3,0
2021-01-12,"Far North Central",0,0
2021-01-12,"Far North East",2,0
2021-01-12,"Far North West",13,1
2021-01-12,"North Central",26,0
2021-01-12,"North East",6,0
2021-01-12,"North West",22,1
2021-01-12,"Regina",63,1
2021-01-12,"Saskatoon",32,0
2021-01-12,"South Central",10,0
2021-01-12,"South East",17,0
2021-01-12,"South West",3,1
2021-01-13,"Central East",4,0
2021-01-13,"Central West",3,0
2021-01-13,"Far North Central",0,0
2021-01-13,"Far North East",2,0
2021-01-13,"Far North West",13,0
2021-01-13,"North Central",27,1
2021-01-13,"North East",6,0
2021-01-13,"North West",22,0
2021-01-13,"Regina",63,0
2021-01-13,"Saskatoon",33,1
2021-01-13,"South Central",10,0
2021-01-13,"South East",17,0
2021-01-13,"South West",3,0
2021-01-14,"Central East",4,0
2021-01-14,"Central West",3,0
2021-01-14,"Far North Central",0,0
2021-01-14,"Far North East",2,0
2021-01-14,"Far North West",13,0
2021-01-14,"North Central",27,0
2021-01-14,"North East",6,0
2021-01-14,"North West",22,0
2021-01-14,"Regina",63,0
2021-01-14,"Saskatoon",33,0
2021-01-14,"South Central",10,0
2021-01-14,"South East",17,0
2021-01-14,"South West",3,0
2021-01-15,"Central East",4,0
2021-01-15,"Central West",3,0
2021-01-15,"Far North Central",0,0
2021-01-15,"Far North East",2,0
2021-01-15,"Far North West",13,0
2021-01-15,"North Central",27,0
2021-01-15,"North East",7,1
2021-01-15,"North West",22,0
2021-01-15,"Regina",63,0
2021-01-15,"Saskatoon",34,1
2021-01-15,"South Central",10,0
2021-01-15,"South East",19,2
2021-01-15,"South West",3,0
2021-01-16,"Central East",4,0
2021-01-16,"Central West",3,0
2021-01-16,"Far North Central",0,0
2021-01-16,"Far North East",2,0
2021-01-16,"Far North West",13,0
2021-01-16,"North Central",27,0
2021-01-16,"North East",7,0
2021-01-16,"North West",22,0
2021-01-16,"Regina",65,2
2021-01-16,"Saskatoon",34,0
2021-01-16,"South Central",10,0
2021-01-16,"South East",19,0
2021-01-16,"South West",3,0
2021-01-17,"Central East",4,0
2021-01-17,"Central West",3,0
2021-01-17,"Far North Central",0,0
2021-01-17,"Far North East",2,0
2021-01-17,"Far North West",14,1
2021-01-17,"North Central",28,1
2021-01-17,"North East",7,0
2021-01-17,"North West",22,0
2021-01-17,"Regina",66,1
2021-01-17,"Saskatoon",34,0
2021-01-17,"South Central",10,0
2021-01-17,"South East",19,0
2021-01-17,"South West",3,0
2021-01-18,"Central East",4,0
2021-01-18,"Central West",3,0
2021-01-18,"Far North Central",0,0
2021-01-18,"Far North East",3,1
2021-01-18,"Far North West",15,1
2021-01-18,"North Central",28,0
2021-01-18,"North East",8,1
2021-01-18,"North West",22,0
2021-01-18,"Regina",66,0
2021-01-18,"Saskatoon",35,1
2021-01-18,"South Central",10,0
2021-01-18,"South East",19,0
2021-01-18,"South West",3,0
2021-01-19,"Central East",4,0
2021-01-19,"Central West",4,1
2021-01-19,"Far North Central",0,0
2021-01-19,"Far North East",3,0
2021-01-19,"Far North West",15,0
2021-01-19,"North Central",28,0
2021-01-19,"North East",8,0
2021-01-19,"North West",22,0
2021-01-19,"Regina",68,2
2021-01-19,"Saskatoon",36,1
2021-01-19,"South Central",10,0
2021-01-19,"South East",21,2
2021-01-19,"South West",3,0
2021-01-20,"Central East",4,0
2021-01-20,"Central West",4,0
2021-01-20,"Far North Central",0,0
2021-01-20,"Far North East",3,0
2021-01-20,"Far North West",15,0
2021-01-20,"North Central",29,1
2021-01-20,"North East",8,0
2021-01-20,"North West",22,0
2021-01-20,"Regina",69,1
2021-01-20,"Saskatoon",37,1
2021-01-20,"South Central",10,0
2021-01-20,"South East",22,1
2021-01-20,"South West",3,0
2021-01-21,"Central East",4,0
2021-01-21,"Central West",4,0
2021-01-21,"Far North Central",1,1
2021-01-21,"Far North East",4,1
2021-01-21,"Far North West",15,0
2021-01-21,"North Central",31,2
2021-01-21,"North East",8,0
2021-01-21,"North West",22,0
2021-01-21,"Regina",69,0
2021-01-21,"Saskatoon",45,8
2021-01-21,"South Central",10,0
2021-01-21,"South East",23,1
2021-01-21,"South West",3,0
2021-01-22,"Central East",5,1
2021-01-22,"Central West",4,0
2021-01-22,"Far North Central",1,0
2021-01-22,"Far North East",4,0
2021-01-22,"Far North West",15,0
2021-01-22,"North Central",31,0
2021-01-22,"North East",8,0
2021-01-22,"North West",22,0
2021-01-22,"Regina",75,6
2021-01-22,"Saskatoon",46,1
2021-01-22,"South Central",10,0
2021-01-22,"South East",23,0
2021-01-22,"South West",3,0
2021-01-23,"Central East",5,0
2021-01-23,"Central West",4,0
2021-01-23,"Far North Central",1,0
2021-01-23,"Far North East",5,1
2021-01-23,"Far North West",16,1
2021-01-23,"North Central",32,1
2021-01-23,"North East",8,0
2021-01-23,"North West",22,0
2021-01-23,"Regina",75,0
2021-01-23,"Saskatoon",46,0
2021-01-23,"South Central",10,0
2021-01-23,"South East",23,0
2021-01-23,"South West",3,0
2021-01-24,"Central East",5,0
2021-01-24,"Central West",4,0
2021-01-24,"Far North Central",1,0
2021-01-24,"Far North East",6,1
2021-01-24,"Far North West",16,0
2021-01-24,"North Central",32,0
2021-01-24,"North East",8,0
2021-01-24,"North West",22,0
2021-01-24,"Regina",77,2
2021-01-24,"Saskatoon",46,0
2021-01-24,"South Central",10,0
2021-01-24,"South East",23,0
2021-01-24,"South West",3,0
2021-01-25,"Central East",5,0
2021-01-25,"Central West",4,0
2021-01-25,"Far North Central",1,0
2021-01-25,"Far North East",6,0
2021-01-25,"Far North West",16,0
2021-01-25,"North Central",33,1
2021-01-25,"North East",8,0
2021-01-25,"North West",22,0
2021-01-25,"Regina",77,0
2021-01-25,"Saskatoon",46,0
2021-01-25,"South Central",10,0
2021-01-25,"South East",23,0
2021-01-25,"South West",3,0
2021-01-26,"Central East",5,0
2021-01-26,"Central West",4,0
2021-01-26,"Far North Central",1,0
2021-01-26,"Far North East",6,0
2021-01-26,"Far North West",17,1
2021-01-26,"North Central",35,2
2021-01-26,"North East",8,0
2021-01-26,"North West",22,0
2021-01-26,"Regina",80,3
2021-01-26,"Saskatoon",52,6
2021-01-26,"South Central",10,0
2021-01-26,"South East",25,2
2021-01-26,"South West",3,0
2021-01-27,"Central East",5,0
2021-01-27,"Central West",4,0
2021-01-27,"Far North Central",1,0
2021-01-27,"Far North East",6,0
2021-01-27,"Far North West",17,0
2021-01-27,"North Central",36,1
2021-01-27,"North East",8,0
2021-01-27,"North West",22,0
2021-01-27,"Regina",80,0
2021-01-27,"Saskatoon",57,5
2021-01-27,"South Central",10,0
2021-01-27,"South East",25,0
2021-01-27,"South West",3,0
2021-01-28,"Central East",5,0
2021-01-28,"Central West",4,0
2021-01-28,"Far North Central",1,0
2021-01-28,"Far North East",8,2
2021-01-28,"Far North West",17,0
2021-01-28,"North Central",37,1
2021-01-28,"North East",8,0
2021-01-28,"North West",23,1
2021-01-28,"Regina",84,4
2021-01-28,"Saskatoon",60,3
2021-01-28,"South Central",10,0
2021-01-28,"South East",25,0
2021-01-28,"South West",3,0
2021-01-29,"Central East",5,0
2021-01-29,"Central West",4,0
2021-01-29,"Far North Central",1,0
2021-01-29,"Far North East",8,0
2021-01-29,"Far North West",17,0
2021-01-29,"North Central",37,0
2021-01-29,"North East",9,1
2021-01-29,"North West",25,2
2021-01-29,"Regina",87,3
2021-01-29,"Saskatoon",61,1
2021-01-29,"South Central",10,0
2021-01-29,"South East",25,0
2021-01-29,"South West",3,0
2021-01-30,"Central East",6,1
2021-01-30,"Central West",4,0
2021-01-30,"Far North Central",1,0
2021-01-30,"Far North East",9,1
2021-01-30,"Far North West",17,0
2021-01-30,"North Central",39,2
2021-01-30,"North East",9,0
2021-01-30,"North West",25,0
2021-01-30,"Regina",88,1
2021-01-30,"Saskatoon",64,3
2021-01-30,"South Central",10,0
2021-01-30,"South East",25,0
2021-01-30,"South West",3,0
2021-01-31,"Central East",6,0
2021-01-31,"Central West",4,0
2021-01-31,"Far North Central",1,0
2021-01-31,"Far North East",9,0
2021-01-31,"Far North West",18,1
2021-01-31,"North Central",39,0
2021-01-31,"North East",9,0
2021-01-31,"North West",26,1
2021-01-31,"Regina",89,1
2021-01-31,"Saskatoon",64,0
2021-01-31,"South Central",10,0
2021-01-31,"South East",26,1
2021-01-31,"South West",3,0
2021-02-01,"Central East",6,0
2021-02-01,"Central West",4,0
2021-02-01,"Far North Central",1,0
2021-02-01,"Far North East",9,0
2021-02-01,"Far North West",18,0
2021-02-01,"North Central",39,0
2021-02-01,"North East",9,0
2021-02-01,"North West",28,2
2021-02-01,"Regina",89,0
2021-02-01,"Saskatoon",64,0
2021-02-01,"South Central",10,0
2021-02-01,"South East",26,0
2021-02-01,"South West",3,0
2021-02-02,"Central East",6,0
2021-02-02,"Central West",4,0
2021-02-02,"Far North Central",1,0
2021-02-02,"Far North East",9,0
2021-02-02,"Far North West",18,0
2021-02-02,"North Central",40,1
2021-02-02,"North East",9,0
2021-02-02,"North West",30,2
2021-02-02,"Regina",90,1
2021-02-02,"Saskatoon",66,2
2021-02-02,"South Central",10,0
2021-02-02,"South East",28,2
2021-02-02,"South West",3,0
2021-02-03,"Central East",7,1
2021-02-03,"Central West",4,0
2021-02-03,"Far North Central",1,0
2021-02-03,"Far North East",11,2
2021-02-03,"Far North West",18,0
2021-02-03,"North Central",40,0
2021-02-03,"North East",9,0
2021-02-03,"North West",31,1
2021-02-03,"Regina",92,2
2021-02-03,"Saskatoon",66,0
2021-02-03,"South Central",10,0
2021-02-03,"South East",30,2
2021-02-03,"South West",3,0
2021-02-04,"Central East",7,0
2021-02-04,"Central West",4,0
2021-02-04,"Far North Central",1,0
